episode,text
3,"Finn:  [To Melissa, imitating Lumpy Space Princess:] Melissa, [Lumpy Space Princess tries to retrieve her phone while Finn continues.] you should totally drive us to Makeout Point to make out with hot boys!
"
3,"Melissa:  LSP, you're so baaaaad... be there in a sec!
"
3,"Finn:  Biyah. [hangs up]
"
3,"Lumpy Space Princess:  Hmm. [takes phone back]
"
3,"Finn:  [Normal voice:] Sorry. But Jake's lumpiness is worsening!
"
3,"Jake:  Actually, I think I'm beating it back with sheer willpower! [Part of his head bulges up.] [flatly:] Oh, my. [Forces lump back into body]
"
3,"Lumpy Space Princess:  Yeah, whatever. Just don't mess with my phone again.
"
3,"[Melissa arrives on her car.]
"
3,"Melissa:  Hi!
"
3,"[Melissa drives into Finn, knocking him over.]
"
3,"Finn:  Ugh... OKAY! Let's go, let's go, let's go!!
"
3,"[They ride off, and Melissa's ""SXY-LMP"" liscense plate is revealed. Electronic music plays.]
"
3,"Jake:  Aw, Finn, this music ducks, right? [suddenly in a lumpy accent:] Ah. I love this song. We should totally TP Shandala's house! [in normal voice:] Gracious! That was terrible! Finn, if you can't save me from the lumps... if I do turn... if I become lumpy like them, I want you to—
"
3,"Finn:  [while embracing Jake:] It's not gonna come to that. But if it does, I'll bury you beneath the nicest, most shadiest tree!
"
3,"Jake:  Whoa, whoa, whoa, whoa! I'm saying that if I go totally lumpy, then I want you to get used to lumpy Jake. What did you think I was sayin'?
"
3,"Finn:  Oh, um... [awkwardly] Heh heh. [angrily towards Melissa:] CAN'T THIS CAR GO ANY FASTER?!
"
3,"Melissa:  We're already here! Hi, Finn.
"
3,"Lumpy Space Princess:  We've been here for, like, five minutes.
"
3,"Finn:  Finally! Huh? This doesn't look like Makeout Point.
"
3,"Melissa:  This is Brad's house. You wanted a ride to Makeout Point? You think I want to make out with you?!
"
3,"Finn:  Uh...
"
3,"Melissa:  [blushing] Well, maybe I do, but... wait. [angrily:] I HAVE A BOYFRIEND, FINN!! [throws Finn down]
"
3,"Finn:  LSP, we gotta hurry! Jake's running out of time!
"
3,"Lumpy Space Princess:  Hey. This is hard for me, too. I mean, I used to eat chili cheese fries with Brad... so there's gonna be a lot of romantic tension on this ride!
"
3,"Brad:  Hey.
"
3,"Melissa:  Oh, Braaaaad... [giggles]
"
3,"Brad:  You miss me yet, LSP?
"
3,"Lumpy Space Princess:  [sullenly:] Scooch over, Finn. I'm gonna sit in the back.
"
3,"[Scene changes to when they arrive at Makeout Point]
"
3,"Lumpy Space Princess:  This is it.
"
3,"[Melissa parks the car.]
"
3,"Finn:  Let's go!
"
3,"Lumpy Space Princess:  Wait. Watch yourself, Finn. The guys who use the antidote up here are notorious for being... [whispering:] smooth posers.
"
3,"Finn:  What does that mean?
"
3,"Lumpy Space Princess:  It just means what it means. Hurry. Get the antidote so we can get outta here.
"
3,"Finn:  Thanks, LSP.
"
3,"Lumpy Space Princess:  BUUUUMPS.
"
3,"Jake:  Um... bumps.
"
3,"Finn:  Uh, yeah, bumps.
"
3,"[Jake's skin bulges up more.]
"
3,"Jake:  Aw, man!
"
3,"[They hurry over and come to three Lumpy Space People, Glasses, Monty, and Lenny.]
"
3,"Finn:  Hey, guys. Lookin' smooth!
"
3,"Glasses:  Really? You think we're smooth?
"
3,"Finn:  Well, mostly you in the center, but yeah!
"
3,"Monty:  Why are you sucking up to us?
"
3,"Finn:  My best friend needs an antidote for lumpiness.
"
3,"Lenny:  Chyah, lumpiness suuucks. Hey, Monty, time's up, sphere-hog! [Lenny pushes Monty off an sphere he was sitting on. Monty becomes lumpy.] My turn! [Lenny sits on the sphere and becomes smooth.]
"
3,"Finn:  So the antidote is in that orb you were sitting on!
"
3,"Lenny:  This orb is the antidote, bruh.
"
3,"Finn:  Can my friend borrow it?
"
3,"Lenny:  Yeah, sure, as long as you give it right back. [Tosses Finn the sphere and becomes lumpy]
"
3,"Finn:  Hammacow. Thanks, fellas.
"
3,"[Lumpy Space Princess enters.]
"
3,"Lumpy Space Princess:  What's taking so long? Did those smooth-heads give you the orb already, or what?
"
3,"[Lenny takes the sphere back.]
"
3,"Finn:  Wait!!
"
3,"Lenny:  Is this another friend of yours??
"
3,"Lumpy Space Princess:  What do you care? Just give 'em the antidote already, and stop being such a poser.
"
3,"Monty:  Sorry, kid. [exiting with Lenny and Glasses:] We changed our minds.
"
3,"Finn:  Why did you have to say all those rude things to them?!
"
3,"Lumpy Space Princess:  What? I was helping you.
"
3,"Finn:  [sarcastically:] Thanks a lot! [sincerely:] They were right about to hand over the antidote!
"
3,"Lumpy Space Princess:  [bitterly:] You're welcome a lot.
"
3,"Finn:  You insulted them! And they got mad! And now Jake's gonna be lumpy forever! [yells:] This is all your fault!
"
3,"Lumpy Space Princess:  Wow. Now I know how you really feel. I was just trying to help, but whatever. [raising her voice:] No. No, not whatever! I know I mess things up sometimes, but I'm really trying! And you guys are supposed to be my friends! [tearing up] Not like the fake ones I have here! So do what you want! I'm going to Promcoming! Are you coming or not, Lumpy Jake?
"
3,"Jake:  No. Because no matter how messed up and lumpy I get, this guy never turns his back on me! [Completely transforms into a Lumpy Space person.] Oh, yah. Right behind ya. Just gotta turn my back on this guy. [Literally does so then exits]
"
3,"Finn:  JAKE! IT'S ALMOST SUNSET!! [to himself:] Jake... I didn't save him... I... [Yells wildly and angrily then punches the ground repeatedly.] I'LL KILL YOU, LUMPY SPACE!!
"
3,"Monty:  Jam on, man!
"
3,"Finn:  Huh? I thought you guys left!
"
3,"Monty:  We were drawn back by your plaintive wail. We dig your directionless fury.
"
3,"Finn:  Um, thanks.
"
3,"Monty:  Respect. Here. [Tosses Finn the sphere.] Take it. Win your girl back!
"
3,"Finn:  Yeah, there's no girl. But there is still time to save Jake! Do you guys know where Promcoming is?
"
3,"Monty:  Promcoming takes place way down on that land-lump.
"
3,"Finn:  Awesome. Do any of y'all have wheels?
"
3,"Monty:  Nah. We were all ditched here just like you.
"
3,"Finn:  Well... you think I can make it to that land-lump if I jumped off this cliff?
"
3,"Monty:  You kidding?! A smoothie like you will plummet right into the eternal void!
"
3,"Finn:  What if I was lumpy? Could I float over?
"
3,"Lenny:  No, no! It's too dangerous!
"
3,"Glasses:  I'd say there's a 50/50 chance of you making it!
"
3,"Finn:  That's good enough for me. Now bite me!!
"
3,"[The three respond in disbelief all at once, then Finn forces them to bite him.]
"
3,"Finn:  [turning lumpy exceedingly quickly:] Yes! I can feel the multiple bites accelerating the lumpification process! I'm starting to float!
"
3,"Lenny:  Don't jump, guy!!
"
3,"Finn:  I have to! For my buddy. [Jumps.] RAAAAAAGH!!!!
"
3,"Glasses:  Wow. He's insane.
"
3,"[Finn successfully lands through the roof of Promcoming.]
"
3,"Finn:  Ah, I made it! And there he is!
"
3,"Jake:  Yeah! Promcoming! Yeah! Cool!
"
3,"Finn:  Jake! I'm mostly lumpy now! And I totally think you should sit on this sphere!
"
3,"Jake:  No!
"
3,"[Finn tries to force him to sit on it to no avail.]
"
3,"Finn:  Sit on it!
"
3,"Jake:  [Slaps sphere down] No!!
"
3,"Finn:  Please, Jake! You're my best friend! Just sit on the sphere!
"
3,"Jake:  Chyah! I remember you! You're just a smoothie wannabe lumpy poser!
"
3,"Finn:  Sit on it!! Before I turn completely lumpy!!
"
3,"Jake:  NO!!
"
3,"Finn:  Oh, no! I can feel the lumpiness... about to consume me!! [Fully transforms into a Lumpy Space person.] Oh, yah. Being lumpy's the best.
"
3,"Jake:  Hey. Stop talkin' to yourself, dumb guy. Take your ball and get outta here.
"
3,"Finn:  Fine. I don't want you to have it anyway.
"
3,"Jake:  So I can't have it now, eh?
"
3,"Finn:  That's right. It's mine.
"
3,"Jake:  GIMME THAT BALL!!
"
3,"Finn:  NO! You can't have it!
"
3,"Jake:  I want it! Give it to me!
"
3,"Finn:  You want it that bad? Go get it, then!
"
3,"Jake:  Bumps, bi— [Sits on the sphere and turns back to normal.] [gasps] Oh, I'm not lumpy anymore! Oh, no. Finn buddy! You gotta sit on this!
"
3,"Finn:  No! You can't make me! Smooth—OOF! [Runs into a muscular Lumpy Space person and gets knocked out.]
"
3,"Jake:  Finn! Hey, Finn! Hey, buddy! Finn
"
3,"Finn:  [waking up:] Huh?
"
3,"Jake:  Hey, dude. We made it.
"
3,"Finn:  Man... There's something cold under my butt. [Noticing sphere:] Oh! [laughs] The antidote! Just in time, too! LSP, I'm sorry I blew up at you before. I didn't mean it. I was just really stressed out.
"
3,"Lumpy Space Princess:  You know, it's fine. You and Jake can make it up to me by dancing this last dance with me.
"
3,"Finn:  Sounds good to me. Whaddaya say, Jake?
"
3,"Jake:  [Lumpy voice:] That sounds totally lame.
"
3,"[Everyone gasps]
"
3,"Jake:  [Normal voice:] Heh heh heh. I'm just kiddin'. Let's dance!
"
3,"[Everyone resumes dancing.]
"
4,"[The episode starts with Finn and Jake sledding down hills with an office chair in the Ice Kingdom and laughing. As they go down a hill at high speed they smash of the head of a Snow Golem, who promptly replaces it with a cat's head and meows. As our duo goes up in the air and falls back down, the chair breaks.]
"
4,"Finn:  Oh, no, our sled's broken! Hey, let's build one out of snow! [Starts to gather snow]
"
4,"[Jake grows to giant size]
"
4,"Finn:  What are you doing, Jake?
"
4,"[They both laugh]
"
4,"Jake:  Sleds are for suckers. Just ride on my gut.
"
4,"Finn:  Okay! [Jumps onto his gut and they slide down a hill]
"
4,"[They slide past Iceclops who reaches for them but falls on his head in the snow]
"
4,"Jake:  Switch!
"
4,"[Jake shrinks down and hops on to Finn's back as he slides down the hills until he begins to freeze]
"
4,"Finn:  [Frozen] Switch back! Switch back! [Jake grows and they switch again as they slide through a horde of penguins]
"
4,"Finn:  Penguins!
"
4,"[They fall through a tunnel with penguins on Jake's stomach, and they pop out of the end of the tunnel, the penguins fall off and our duo soars through the air]
"
4,"Finn:  Ha Ha!
"
4,"Jake:  I'm a flying dog! [They fist tap in midair]
"
4,"[Back on the ground, Ice King is shoveling snow into a wheelbarrow when Finn and Jake come crashing down, creating a crater]
"
4,"Ice King:  What?! [Approaches the crater] Who dares enter the Ice Kingdom?!
"
4,"Finn:  Aww, Ice King's here.
"
4,"Ice King:  You know why I'm here? Do you know what ""Ice King"" means?!
"
4,"Jake:  Yeah, I know what ""Ice King"" means: A big nerd!
"
4,"Finn:  Oh ho oh! Holy cow!
"
4,"Ice King:  It means I'm King of Ice! This is my domain! And you are violating Ice World law--trespassing!
"
4,"Jake:  Come on, brother! We're just trying to beat the heat.
"
4,"Finn:  Yeah! There's a big sleeping lava man in our front yard, and he is SOOOOOOOOOOOO hot!
"
4,"Jake:  Mmm-hmm!
"
4,"Finn:  Wait, wait, no, I take it back. I mean, not like ""sexy"" hot.
"
4,"Jake:  No, no, you do mean ""sexy"" hot.
"
4,"Finn:  No, I mean--
"
4,"Ice King:  [Annoyed] I don't care! This is my kingdom. You guys can't just scoot about on my land willy-nilly. I've got rules here.
"
4,"[Finn and Jake are building a small snowman]
"
4,"Finn:  [Sighs] Why don't you just try being cool.
"
4,"Ice King:  [Flips out] What?! I am the king! I am the king of c-cool c-co ca... That's it! Rise, monsters of snow, and go beat up Finn and Jake! [Uses magic to bring out snow monsters]
"
4,"Jake:  Uh oh.
"
4,"Finn:  [Laughs]
"
4,"[Finn and Jake fight the snow monsters and win]
"
4,"Ice King:  [Angry] Ooh, you guys are gonna get it.
"
4,"Finn:  Heh heh, yeah.
"
4,"Jake:  Yeah, right, sure.
"
4,"[Ice King freezes them where they stand, Ice King is later seen pushing them up a hill to his castle in his wheelbarrow]
"
4,"Ice King:  [Groans] I need a magic back. [Cracks his back and pulls out a plastic sandwich bag] Trail mix. [Begins to pick around in it] Ick...ooh, yogurt chip. [Eats yogurt chip and puts the bag away] Tuck, tuck. [Begins to push the wheelbarrow again] Aww man.
"
4,"[In the Ice King's castle Ice King comes into a room with a jail cell in a room where Lumpy Space Princess, Hot Dog Princess, Emerald Princess, Ghost Princess, Slime Princess, Raggedy Princess, and Wildberry Princess held captive]
"
4,"Ice King:  I'm back home! Hello, ladies!
"
4,"[The princesses begin to mutter in panic]
"
4,"Ice King:  Now, now. I've brought you a baby and a puppy. [Tosses Finn and Jake into the room, where they smash against the wall and are freed from the ice]
"
4,"Wildberry Princess:  Finn! Are you okay?
"
4,"Finn:  Huh, Wildberry Princess? Hot Dog Princess? W-what's goin' on?
"
4,"Slime Princess:  We're all prisoners, Finn.
"
4,"Finn:  Ice King!
"
4,"Ice King:  What?
"
4,"Finn:  Why are you keeping these girls prisoners, jerk?
"
4,"Ice King:  You don't understand! I collect princesses because I want to marry one.
"
4,"Jake:  Well, why'd you capture six of them if you just want to marry one?
"
4,"Ice King:  I'm collecting them all first to be sure I make the right choice. You're both too young to understand, but marriage is a serious thing and lasts forever. You can't just rush into it, you know?
"
4,"Finn:  Ice King, don't do this. Just let the girls go. They don't want to be here.
"
4,"Ice King:  Of course they do! I would have killed them already if they didn't want to be here. Right ladies? [Shoots ice lighting from his fingers] Zzhp Zzhp.
"
4,"Princesses:  Mm-hm.
"
4,"Finn:  [Sighs] Don't worry, princesses. I pledge that Jake and I will protect each and everyone of you and furthermore I see all of you happily married to whatever sweet thing y'all want to be married to!
"
4,"Slime Princess:  Yay!
"
4,"Ice King:  [Grumbles]
"
4,"Finn:  Rad! All I need is something to spear the Ice King with. [Begins to search through his backpack] Binoculars... toothbrush... quilt... [Worried tone] sweater... trail mix... my flute! [Pulls out a broken, bandaged flute and plays it]
"
4,"[Finn throws the flute at Ice King, and it falls apart before it gets out of the cell]
"
4,"Finn:  My flute!
"
4,"Jake:  Aw, nuts, dude! You broke it when we tried picking the lock to that sad ogre's heart!
"
4,"Finn:  Darn it!
"
4,"[Ice King laughs and does a little dance]
"
4,"Ice King: Nice try, boy! Princesses, did you see? Did you see Finn fail?
"
4,"Jake:  Don't worry, Finn. I'll get us out of here with Key Hand! Hah-hah! [Uses Key Hand]
"
4,"Ice King:  Oh, no you won't! [Freezes Jake from the neck down]
"
4,"Finn:  Jake!
"
4,"Ice King:  Eat it.
"
4,"Jake:  [Frozen] I... I'm okay.
"
4,"Finn:  Ice King! You better either set us free or come in here and fight me 'cause otherwise I'm gonna flip out!!!
"
4,"[Finn flails his arms and legs at the Ice King through the bars but he doesn't even touch him]
"
4,"Ice King:  Oh, are you trying to hit me? Well, excuse me because I have to go potty in the bathroom. [Goes to the bathroom]
"
4,"Finn:  ICE KING!!!...
"
4,"Jake:  Finn!
"
4,"Finn:  Huh? Jake, you alright?
"
4,"Jake:  I'm fine, buddy. Calm down and tend to the princesses.
"
4,"Finn:  Oh my gosh. I'm sorry, princesses. Slime Princess, are you alright?
"
4,"Slime Princess:  He's held us here for weeks, questioning us about our favorite sports and quirky behavior. I've tried to tell him as little as possible.
"
4,"Finn:  I understand. And, Lumpy Space Princess, how do you fair?
"
4,"Lumpy Space Princess:  I'm bored, and I'm not having any fun.
"
4,"Ice King:  [Returning] What? Not having any fun? But last night I read you the story of ""Baby Whatsit and the Bottle Prince.""
"
4,"Lumpy Space Princess:  That wasn't fun. That was lame.
"
4,"Ice King:  Other princesses, do you feel the same way?
"
4,"[The princesses mumble]
"
4,"Ice King:  Well, here, watch. I'll show you. We'll have some fun. Fun's my middle name.
"
4,"[He goes to his electric piano and play a tune and hums along with it]
"
4,"Ice King:  Here, now, Wildberry Princess. I need you to play this. [Puts the piano by the cell]
"
4,"Wildberry Princess:  I don't know how.
"
4,"Ice King:  Well, come here, I'll teach you. Put your hand through the bars, atta princess, and uh... [Guides Wildberry Princess' hand to play the tune]
"
4,"Wildberry Princess:  I don't think I can.
"
4,"Ice King:  Just play it like I showed you.
"
4,"Finn:  Leave her alone, Ice King!
"
4,"Ice King:  PLAY IT OR I'LL SQUISH YOU INTO JUICE!!!
"
4,"Wildberry Princess:  Oh dear! [Plays the tune]
"
4,"Ice King:  Yeah, keep playing it. Now everyone pick up an instrument and play it. Oh, this is going to be so much fun!
"
4,"[Finn growls and Ice King goes to his drums and begins going into an drum solo out of key with the music the princesses are playing, Finn looks around]
"
4,"Jake:  What are you thinking, Finn?
"
4,"Finn:  I've almost devised a plan. I'm gonna let him drum till' I've finalized the details in my mind.
"
4,"[Ice King continues to drum until he pushes the drums apart and laughs]
"
4,"Ice King:  Oh, that was fun!
"
4,"Finn:  Ah! It was fun! Hey, you should get some more fun stuff.
"
